Date,SOURCEURL,Label,N_label,AvgTone
2017-01-01,https://www.japantoday.com/category/travel/view/the-4th-best-place-to-visit-in-the-world-is-a-neighborhood-in-osaka-airbnb,Business_Model_Resilience,3.0,100.0
2017-01-02,http://www.wjbc.com/2017/01/01/illinois-airbnb-hosts-make-over-73m-in-2016/,Systemic_Risk_Management,18.0,100.0
2017-01-02,http://www.canberratimes.com.au/act-news/airbnb-listings-in-canberra-double-in-2016-20161215-gtcgkd.html,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-02,http://www.news-mail.com.au/news/bundaberg-cashes-in-on-airbnb-bookings/3127889/,Access_And_Affordability,2.0,100.0
2017-01-02,http://www.scmp.com/business/china-business/article/2058669/home-market-focus-xiaozhu-airbnb-china,Data_Security,1.0,100.0
2017-01-02,http://www.southcoasttoday.com/opinion/20170102/editorial-roundup-washington-post---regulators-should-resist-cracking-down-on-airbnb,Employee_Engagement_Inclusion_And_Diversity,8.0,100.0
2017-01-02,http://www.eglobaltravelmedia.com.au/why-easy-legal-compliance-is-making-airbnb-attractive-for-property-owners-in-australia/,Systemic_Risk_Management,18.0,100.0
2017-01-02,http://www.gulf-times.com/story/526679/Prying-eyes-are-watching-Airbnb-customers-as-tenan,Customer_Privacy,22.0,100.0
2017-01-02,http://www.ksal.com/kansas-residents-turn-to-airbnb-for-extra-income/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.wjhg.com/content/news/Airbnb-grows-Floridas-tourism-industry-409401265.html,Employee_Health_And_Safety,9.0,100.0
2017-01-03,http://www.watertowndailytimes.com/opinion/washington-post-regulators-should-resist-cracking-down-on-airbnb-20170103,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,https://www.theguardian.com/technology/2017/jan/03/tax-not-tech-gives-airbnb-advantages-in-uk,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.cbc.ca/news/canada/toronto/airbnb-regulation-2017-1.3909369,Business_Ethics,0.0,100.0
2017-01-03,https://www.thestar.com/news/gta/2017/01/03/to-snitch-or-not-to-snitch-airbnb-in-the-city-is-a-complicated-thing-micallef.html,Labor_Practices,11.0,100.0
2017-01-03,http://www.lifezette.com/popzette/airbnb-hit-wall/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.wired.co.uk/article/airbnb-utopia-community,Competitive_Behavior,4.0,100.0
2017-01-03,http://www.theindychannel.com/news/local-news/indianapolis-airbnb-hosts-earn-45-million-in-2016,Systemic_Risk_Management,18.0,100.0
2017-01-03,http://www2.ljworld.com/news/2017/jan/03/kansas-residents-turn-airbnb-extra-income-lawrence/,Labor_Practices,11.0,100.0
2017-01-03,http://afkinsider.com/136666/uber-airbnb-are-most-valuable-us-tech-startups-doing-business-in-africa/,Systemic_Risk_Management,18.0,100.0
2017-01-03,http://qz.com/876984/airbnb-is-gradually-losing-one-of-its-biggest-advantages-over-hotels/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.hotelmanagement.net/own/how-a-new-policy-london-will-affect-airbnb-s-profits,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.france24.com/en/20170103-paris-population-fall-blamed-airbnb,Systemic_Risk_Management,18.0,100.0
2017-01-03,https://www.bostonglobe.com/metro/2017/01/03/beacon-hill-agenda-marijuana-criminal-justice-reform-airbnb/BZH8XlMRpgTotg2QcJ01QL/story.html,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-03,http://www.housingwire.com/articles/38866-new-arizona-law-removes-airbnb-restrictions,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,http://fox6now.com/2017/01/03/parqex-airbnb-of-parking-raises-1-2m-led-by-wisconsin-investors/,Customer_Privacy,22.0,100.0
2017-01-04,http://mobilesyrup.com/2017/01/03/toronto-to-reevaluate-regulation-of-airbnb-and-other-home-sharing-services-in-2017/,Competitive_Behavior,4.0,100.0
2017-01-04,http://www.iol.co.za/business-report/international/airbnb-to-lose-325m-in-london-bookings-7326219,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,http://www.cbn.co.za/news/uber-airbnb-are-most-valuable-us-tech-startups-doing-business-in-africa,Systemic_Risk_Management,18.0,100.0
2017-01-04,http://gulfnews.com/guides/life/community/how-to-legally-make-money-from-airbnb-in-dubai-1.1956046,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,http://www.thedrum.com/news/2017/01/04/why-airbnb-wants-fill-critical-chief-media-officer-vacancy-industry-awash-with-data,Business_Ethics,0.0,100.0
2017-01-04,http://betakit.com/toronto-revisiting-regulation-of-airbnb-in-2017/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,http://www.planetizen.com/node/90518/european-cities-forcing-airbnb-play-rules,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,https://www.cnet.com/news/airbnb-gets-free-rein-in-arizona-says-new-law/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-04,https://skift.com/2017/01/04/airbnb-is-becoming-an-even-bigger-threat-to-hotels-says-a-new-report/,Systemic_Risk_Management,18.0,100.0
2017-01-05,http://mynewsla.com/crime/2017/01/04/airbnb-violates-unfair-business-practices-hollywood-tenants-sue/,Competitive_Behavior,4.0,100.0
2017-01-05,http://www.sun-sentinel.com/opinion/commentary/fl-viewpoint-airbnb-home-sharing-20170104-story.html,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-05,http://www.tribune242.com/news/2017/jan/04/keep-govt-out-airbnb/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-05,http://www.wbbjtv.com/2017/01/04/nashville-airbnb-fans-foes-collide-metro-council/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-05,http://www.cbc.ca/news/canada/british-columbia/richmond-airbnb-rentals-1.3922019,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-05,http://www.france24.com/en/20170501-airbnb-paris-population-fall-samsung-note-7-ces-macys-job-cuts,Systemic_Risk_Management,18.0,100.0
2017-01-05,http://wkrn.com/2017/01/05/nashville-airbnb-fans-foes-collide-at-metro-council/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-05,http://wtop.com/inauguration/2017/01/locals-look-to-cash-in-on-inauguration-with-airbnb-rentals/,Labor_Practices,11.0,100.0
2017-01-05,https://www.bloomberg.com/news/articles/2016-06-05/airbnb-finds-love-in-lisbon-after-berlin-barcelona-shy-away,Data_Security,1.0,100.0
2017-01-05,http://www.newsy.com/stories/paris-blames-airbnb-for-population-decline/,Physical_Impacts_Of_Climate_Change,13.0,100.0
2017-01-05,http://freepressonline.com/Content/Download-the-current-issue-as-a-pdf/Features/Article/January-9-Public-Hearing-on-Changes-to-Rockland-Airbnb-Ordinance/93/78/49843,Labor_Practices,11.0,100.0
2017-01-06,http://www.investors.com/news/real-estate/prying-eyes-are-watching-airbnb-users-as-tenants-fight-back/,Labor_Practices,11.0,100.0
2017-01-06,http://www.reviewjournal.com/business/tourism/airbnb-upbeat-about-future-growth,Competitive_Behavior,4.0,100.0
2017-01-06,http://www.ejinsight.com/20170106-airbnbs-rise-and-the-sharing-economy/,Competitive_Behavior,4.0,100.0
2017-01-06,http://mobilesyrup.com/2017/01/06/richmond-b-c-presses-ahead-with-regulating-airbnb-like-short-term-rental-services/,Competitive_Behavior,4.0,100.0
2017-01-06,http://abc13.com/realestate/stretch-your-dollar-listing-your-place-on-airbnb/1689251/,Product_Design_And_Lifecycle_Management,15.0,100.0
2017-01-06,http://www.cepro.com/article/vivint_partners_with_best_buy_on_smart_home_builds_out_ai_teams_with_airbnb/ces,Product_Design_And_Lifecycle_Management,15.0,100.0
2017-01-06,http://travel.aol.co.uk/2017/01/06/paris-blames-airbnb-for-population-decline/,Data_Security,1.0,100.0
2017-01-06,http://news.co.cr/airbnb-rentals-must-pay-tax-under-new-costa-rican-law/54831/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-06,http://money.aol.co.uk/2017/01/06/scamwatch-beware-airbnb-fraudsters/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
2017-01-06,http://metro.co.uk/2017/01/06/potterheads-rejoice-you-can-now-spend-a-night-in-a-hogwarts-themed-airbnb-6365542/,Employee_Health_And_Safety,9.0,100.0
2017-01-06,http://sf.curbed.com/2017/1/6/14194056/airbnb-popular-words-san-francisco,Competitive_Behavior,4.0,100.0
2017-01-07,http://elitedaily.com/envision/harry-potter-hogwarts-airbnb/1744361/,Customer_Welfare,6.0,100.0
2017-01-07,https://www.yahoo.com/tech/airbnb-using-twitter-live-360-045036126.html,Systemic_Risk_Management,18.0,100.0
2017-01-07,http://www.digitaltrends.com/social-media/airbnb-twitter-live-360/,Employee_Engagement_Inclusion_And_Diversity,8.0,100.0
2017-01-07,http://saintpetersblog.com/airbnb-reaches-help-travelers-affected-ft-lauderdale-shooting/,Critical_Incident_Risk_Management,5.0,100.0
2017-01-08,https://skift.com/2017/01/07/nashville-residents-grapple-with-their-own-airbnb-challenges/,Labor_Practices,11.0,100.0
2017-01-07,http://www.businessinsider.com.au/airbnb-squatter-is-officially-kicked-out-2014-8,Labor_Practices,11.0,100.0
2017-01-08,https://news.co.cr/airbnb-rentals-must-pay-tax-under-new-costa-rican-law/54831/,Management_Of_Legal_And_Regulatory_Framework,12.0,100.0
